Date,City,Rainfall_mm,Temperature_C,Humidity_%,Weather_Type
2023-08-18,Janakpur,6.5,29.5,85,Rain
2023-08-19,Janakpur,0.2,30.7,76,Drizzle
2023-08-20,Janakpur,1.0,30.2,79,Drizzle
2023-08-21,Janakpur,9.3,28.2,90,Rain
2023-08-22,Janakpur,1.9,28.9,86,Drizzle
2023-08-23,Janakpur,13.5,27.9,90,Rain
2023-08-24,Janakpur,38.7,27.4,92,Rain
2023-08-25,Janakpur,26.8,27.9,91,Rain
2023-08-26,Janakpur,22.7,27.3,92,Rain
2023-08-27,Janakpur,9.9,28.3,86,Rain
2023-08-28,Janakpur,2.8,28.5,83,Rain
2023-08-29,Janakpur,2.6,28.4,85,Drizzle
2023-08-30,Janakpur,0.5,29.4,83,Drizzle
2023-08-31,Janakpur,0.8,30.2,84,Drizzle
2023-09-01,Janakpur,7.4,29.7,84,Rain
2023-09-02,Janakpur,6.9,29.5,90,Rain
2023-09-03,Janakpur,0.5,30.4,83,Drizzle
2023-09-04,Janakpur,3.7,30.0,86,Rain
2023-09-05,Janakpur,0.2,30.6,84,Drizzle
2023-09-06,Janakpur,2.8,30.8,81,Rain
2023-09-07,Janakpur,2.5,30.0,83,Rain
2023-09-08,Janakpur,12.1,29.1,86,Rain
2023-09-09,Janakpur,11.3,27.9,87,Rain
2023-09-10,Janakpur,1.2,29.6,84,Drizzle
2023-09-11,Janakpur,2.1,29.9,84,Rain
2023-09-12,Janakpur,11.6,29.6,86,Rain
2023-09-13,Janakpur,0.9,30.0,83,Drizzle
2023-09-14,Janakpur,1.2,30.1,80,Drizzle
2023-09-15,Janakpur,0.4,30.0,77,Drizzle
2023-09-16,Janakpur,0.8,30.3,80,Drizzle
2023-09-17,Janakpur,1.1,30.0,80,Drizzle
2023-09-18,Janakpur,0.9,29.8,81,Drizzle
2023-09-19,Janakpur,3.2,28.7,82,Drizzle
2023-09-20,Janakpur,0.5,29.0,77,Drizzle
2023-09-21,Janakpur,10.4,27.8,82,Rain
2023-09-22,Janakpur,2.9,27.6,83,Drizzle
2023-09-23,Janakpur,28.9,25.8,92,Rain
2023-09-24,Janakpur,22.4,26.4,89,Rain
2023-09-25,Janakpur,2.6,27.2,85,Rain
2023-09-26,Janakpur,1.7,28.2,85,Rain
2023-09-27,Janakpur,0.0,28.4,83,Cloudy
2023-09-28,Janakpur,0.1,29.3,82,Drizzle
2023-09-29,Janakpur,0.0,29.7,77,Cloudy
2023-09-30,Janakpur,8.8,29.9,86,Rain
2023-10-01,Janakpur,2.3,28.6,87,Drizzle
2023-10-02,Janakpur,10.2,28.6,85,Rain
2023-10-03,Janakpur,12.2,27.8,84,Rain
2023-10-04,Janakpur,10.7,26.7,86,Rain
2023-10-05,Janakpur,1.5,27.6,79,Drizzle
2023-10-06,Janakpur,1.6,28.4,81,Drizzle
2023-10-07,Janakpur,2.3,27.3,85,Drizzle
2023-10-08,Janakpur,0.6,27.7,85,Drizzle
2023-10-09,Janakpur,3.0,27.9,84,Rain
2023-10-10,Janakpur,5.4,27.2,86,Rain
2023-10-11,Janakpur,1.2,27.0,85,Drizzle
2023-10-12,Janakpur,3.5,27.2,81,Rain
2023-10-13,Janakpur,0.0,26.9,79,Cloudy
2023-10-14,Janakpur,0.0,25.5,80,Cloudy
2023-10-15,Janakpur,1.7,25.0,81,Drizzle
2023-10-16,Janakpur,0.1,26.1,80,Drizzle
2023-10-17,Janakpur,9.4,24.9,79,Rain
2023-10-18,Janakpur,0.0,25.0,78,Clear
2023-10-19,Janakpur,0.2,24.6,80,Drizzle
2023-10-20,Janakpur,0.0,24.6,75,Cloudy
2023-10-21,Janakpur,0.0,23.9,71,Clear
2023-10-22,Janakpur,0.0,24.1,71,Clear
2023-10-23,Janakpur,0.0,24.5,74,Cloudy
2023-10-24,Janakpur,0.0,24.9,73,Cloudy
2023-10-25,Janakpur,0.0,24.9,72,Clear
2023-10-26,Janakpur,0.8,24.8,78,Drizzle
2023-10-27,Janakpur,0.0,24.7,71,Clear
2023-10-28,Janakpur,0.0,24.2,73,Cloudy
2023-10-29,Janakpur,0.0,24.6,72,Cloudy
2023-10-30,Janakpur,0.0,24.0,74,Cloudy
2023-10-31,Janakpur,0.0,25.4,72,Cloudy
2023-11-01,Janakpur,0.0,25.1,75,Cloudy
2023-11-02,Janakpur,0.0,24.9,72,Clear
2023-11-03,Janakpur,0.0,24.4,72,Cloudy
2023-11-04,Janakpur,0.0,23.9,72,Cloudy
2023-11-05,Janakpur,0.0,23.7,69,Clear
2023-11-06,Janakpur,0.0,22.6,71,Clear
2023-11-07,Janakpur,0.0,22.8,72,Cloudy
2023-11-08,Janakpur,0.0,22.8,76,Clear
2023-11-09,Janakpur,0.0,21.6,77,Clear
2023-11-10,Janakpur,0.0,22.4,73,Clear
2023-11-11,Janakpur,0.0,22.1,77,Cloudy
2023-11-12,Janakpur,0.0,22.3,81,Clear
2023-11-13,Janakpur,0.0,22.1,78,Cloudy
2023-11-14,Janakpur,0.0,22.0,78,Cloudy
2023-11-15,Janakpur,0.0,22.6,75,Cloudy
2023-11-16,Janakpur,0.0,22.7,71,Cloudy
2023-11-17,Janakpur,0.0,23.3,60,Clear
2023-11-18,Janakpur,0.0,22.5,72,Clear
2023-11-19,Janakpur,0.0,23.0,77,Clear
2023-11-20,Janakpur,0.0,22.6,70,Clear
2023-11-21,Janakpur,0.0,21.2,69,Clear
2023-11-22,Janakpur,0.0,20.8,78,Clear
2023-11-23,Janakpur,0.0,20.9,77,Clear
2023-11-24,Janakpur,0.0,20.9,77,Clear
2023-11-25,Janakpur,0.0,21.5,79,Clear
2023-11-26,Janakpur,0.0,22.2,77,Cloudy
2023-11-27,Janakpur,0.0,21.4,72,Cloudy
2023-11-28,Janakpur,0.0,21.6,72,Cloudy
2023-11-29,Janakpur,0.0,21.6,73,Cloudy
2023-11-30,Janakpur,0.0,20.4,77,Cloudy
2023-12-01,Janakpur,0.0,22.0,78,Cloudy
2023-12-02,Janakpur,0.0,22.1,76,Cloudy
2023-12-03,Janakpur,0.0,20.6,78,Clear
2023-12-04,Janakpur,0.0,20.9,76,Cloudy
2023-12-05,Janakpur,0.0,19.4,74,Cloudy
2023-12-06,Janakpur,0.0,20.8,79,Cloudy
2023-12-07,Janakpur,3.3,19.2,88,Drizzle
2023-12-08,Janakpur,0.0,20.6,83,Cloudy
2023-12-09,Janakpur,0.0,18.9,80,Clear
2023-12-10,Janakpur,0.0,17.3,77,Clear
2023-12-11,Janakpur,0.0,16.5,81,Cloudy
2023-12-12,Janakpur,0.0,17.1,79,Cloudy
2023-12-13,Janakpur,0.0,17.2,73,Clear
2023-12-14,Janakpur,0.0,16.1,78,Cloudy
2023-12-15,Janakpur,0.0,16.1,79,Cloudy
2023-12-16,Janakpur,0.0,16.3,77,Clear
2023-12-17,Janakpur,0.0,16.9,74,Cloudy
2023-12-18,Janakpur,0.0,16.1,76,Cloudy
2023-12-19,Janakpur,0.0,15.9,79,Cloudy
2023-12-20,Janakpur,0.0,17.6,71,Cloudy
2023-12-21,Janakpur,0.0,16.4,73,Cloudy
2023-12-22,Janakpur,0.0,17.1,78,Cloudy
2023-12-23,Janakpur,0.0,18.8,71,Cloudy
2023-12-24,Janakpur,0.0,18.6,70,Clear
2023-12-25,Janakpur,0.0,18.5,71,Clear
2023-12-26,Janakpur,0.0,18.4,73,Clear
2023-12-27,Janakpur,0.0,18.1,74,Clear
2023-12-28,Janakpur,0.0,18.9,75,Clear
2023-12-29,Janakpur,0.0,18.8,76,Clear
2023-12-30,Janakpur,0.0,17.6,81,Clear
2023-12-31,Janakpur,0.0,16.8,85,Cloudy
2023-01-01,Ghorahi,0.0,11.8,78,Cloudy
2023-01-02,Ghorahi,0.0,11.5,77,Cloudy
2023-01-03,Ghorahi,0.0,11.8,77,Cloudy
2023-01-04,Ghorahi,0.0,11.5,76,Cloudy
2023-01-05,Ghorahi,0.0,11.8,72,Cloudy
2023-01-06,Ghorahi,0.0,11.8,73,Clear
2023-01-07,Ghorahi,0.0,13.6,64,Clear
2023-01-08,Ghorahi,0.0,13.5,64,Clear
2023-01-09,Ghorahi,0.0,14.2,57,Cloudy
2023-01-10,Ghorahi,0.0,13.4,65,Cloudy
2023-01-11,Ghorahi,0.0,11.9,76,Cloudy
2023-01-12,Ghorahi,0.0,13.6,62,Cloudy
2023-01-13,Ghorahi,0.0,14.0,61,Cloudy
2023-01-14,Ghorahi,0.0,14.9,60,Clear
2023-01-15,Ghorahi,0.0,11.9,82,Cloudy
2023-01-16,Ghorahi,0.0,11.0,84,Cloudy
2023-01-17,Ghorahi,0.0,10.7,82,Cloudy
2023-01-18,Ghorahi,0.0,9.8,76,Cloudy
2023-01-19,Ghorahi,0.0,11.1,76,Cloudy
2023-01-20,Ghorahi,0.0,12.6,75,Cloudy
2023-01-21,Ghorahi,0.0,14.8,56,Clear
2023-01-22,Ghorahi,0.0,16.1,50,Cloudy
2023-01-23,Ghorahi,0.0,17.8,39,Cloudy
2023-01-24,Ghorahi,0.7,18.2,55,Drizzle
2023-01-25,Ghorahi,0.5,17.0,64,Drizzle
2023-01-26,Ghorahi,0.0,18.2,61,Cloudy
2023-01-27,Ghorahi,0.0,16.7,60,Clear
2023-01-28,Ghorahi,0.0,14.3,70,Cloudy
2023-01-29,Ghorahi,0.0,14.4,77,Cloudy
2023-01-30,Ghorahi,0.0,16.9,66,Cloudy
2023-01-31,Ghorahi,0.0,18.0,56,Clear
2023-02-01,Ghorahi,0.0,15.7,68,Cloudy
2023-02-02,Ghorahi,0.0,14.5,79,Cloudy
2023-02-03,Ghorahi,0.0,14.8,78,Cloudy
2023-02-04,Ghorahi,0.0,15.1,79,Cloudy
2023-02-05,Ghorahi,0.0,15.4,76,Cloudy
2023-02-06,Ghorahi,0.0,15.6,71,Cloudy
2023-02-07,Ghorahi,0.0,16.9,57,Cloudy
2023-02-08,Ghorahi,0.0,16.4,61,Clear
2023-02-09,Ghorahi,0.0,15.4,72,Cloudy
2023-02-10,Ghorahi,0.0,17.4,65,Cloudy
2023-02-11,Ghorahi,0.0,18.9,53,Clear
2023-02-12,Ghorahi,0.0,16.6,45,Clear
2023-02-13,Ghorahi,0.0,13.0,53,Clear
2023-02-14,Ghorahi,0.0,14.4,65,Clear
2023-02-15,Ghorahi,0.0,16.0,59,Cloudy
2023-02-16,Ghorahi,0.0,17.5,53,Clear
2023-02-17,Ghorahi,0.0,18.9,55,Cloudy
2023-02-18,Ghorahi,0.0,18.4,60,Clear
2023-02-19,Ghorahi,0.0,18.6,62,Cloudy
2023-02-20,Ghorahi,0.0,19.4,69,Cloudy
2023-02-21,Ghorahi,0.0,21.1,65,Cloudy
2023-02-22,Ghorahi,0.1,21.2,58,Drizzle
2023-02-23,Ghorahi,0.0,20.1,49,Clear
2023-02-24,Ghorahi,0.0,18.9,52,Cloudy
2023-02-25,Ghorahi,0.0,18.4,52,Clear
2023-02-26,Ghorahi,0.0,18.2,53,Cloudy
2023-02-27,Ghorahi,0.0,20.9,50,Cloudy
2023-02-28,Ghorahi,0.0,20.6,49,Cloudy
2023-03-01,Ghorahi,0.0,20.7,46,Cloudy
2023-03-02,Ghorahi,0.0,21.6,39,Clear
2023-03-03,Ghorahi,0.0,21.0,50,Clear
2023-03-04,Ghorahi,0.1,20.6,56,Drizzle
2023-03-05,Ghorahi,0.0,23.1,46,Cloudy
2023-03-06,Ghorahi,0.0,20.9,48,Cloudy
2023-03-07,Ghorahi,0.0,21.2,40,Cloudy
2023-03-08,Ghorahi,0.0,21.6,43,Cloudy
2023-03-09,Ghorahi,0.0,20.8,43,Cloudy
2023-03-10,Ghorahi,0.1,20.6,47,Drizzle
2023-03-11,Ghorahi,0.0,21.1,43,Cloudy
2023-03-12,Ghorahi,0.0,21.6,44,Cloudy
2023-03-13,Ghorahi,0.0,21.8,47,Cloudy
2023-03-14,Ghorahi,0.0,21.7,48,Cloudy
2023-03-15,Ghorahi,0.1,22.4,39,Drizzle
2023-03-16,Ghorahi,0.0,21.3,39,Cloudy
2023-03-17,Ghorahi,0.0,19.9,60,Cloudy
2023-03-18,Ghorahi,0.0,18.8,68,Cloudy
2023-03-19,Ghorahi,1.2,18.7,69,Drizzle
2023-03-20,Ghorahi,3.0,16.8,80,Drizzle
2023-03-21,Ghorahi,2.6,16.9,79,Rain
2023-03-22,Ghorahi,0.0,17.0,69,Cloudy
2023-03-23,Ghorahi,0.0,19.3,59,Cloudy
2023-03-24,Ghorahi,0.0,19.9,53,Cloudy
2023-03-25,Ghorahi,1.8,20.4,59,Drizzle
2023-03-26,Ghorahi,0.0,21.8,47,Cloudy
2023-03-27,Ghorahi,0.0,21.4,41,Cloudy
2023-03-28,Ghorahi,0.0,21.4,41,Cloudy
2023-03-29,Ghorahi,0.0,21.8,37,Cloudy
2023-03-30,Ghorahi,0.0,22.1,35,Cloudy
2023-03-31,Ghorahi,4.1,20.2,56,Rain
2023-04-01,Ghorahi,6.4,18.1,72,Rain
2023-04-02,Ghorahi,0.0,19.1,59,Cloudy
2023-04-03,Ghorahi,0.0,21.2,49,Clear
2023-04-04,Ghorahi,0.0,22.4,48,Cloudy
2023-04-05,Ghorahi,0.0,22.1,39,Clear
2023-04-06,Ghorahi,0.0,23.4,31,Cloudy
2023-04-07,Ghorahi,0.0,23.4,34,Cloudy
2023-04-08,Ghorahi,0.0,23.1,33,Cloudy
2023-04-09,Ghorahi,0.0,25.2,21,Clear
2023-04-10,Ghorahi,0.0,25.6,26,Cloudy
2023-04-11,Ghorahi,0.0,25.6,27,Clear
2023-04-12,Ghorahi,0.0,27.8,26,Clear
2023-04-13,Ghorahi,0.0,27.9,23,Cloudy
2023-04-14,Ghorahi,0.0,28.9,24,Cloudy
2023-04-15,Ghorahi,0.0,26.9,27,Cloudy
2023-04-16,Ghorahi,0.0,29.0,24,Cloudy
2023-04-17,Ghorahi,0.0,29.0,25,Cloudy
2023-04-18,Ghorahi,0.0,30.3,23,Cloudy
2023-04-19,Ghorahi,0.0,30.5,22,Cloudy
2023-04-20,Ghorahi,0.0,30.4,21,Cloudy
2023-04-21,Ghorahi,0.4,26.5,33,Drizzle
2023-04-22,Ghorahi,0.0,25.8,28,Cloudy
2023-04-23,Ghorahi,0.0,24.0,26,Cloudy
2023-04-24,Ghorahi,6.0,19.2,59,Rain
2023-04-25,Ghorahi,0.0,20.9,47,Cloudy
2023-04-26,Ghorahi,0.0,22.9,44,Cloudy
2023-04-27,Ghorahi,0.0,23.8,44,Cloudy
2023-04-28,Ghorahi,0.0,26.2,39,Cloudy
2023-04-29,Ghorahi,0.0,25.0,44,Cloudy
2023-04-30,Ghorahi,1.7,21.6,66,Drizzle
2023-05-01,Ghorahi,2.8,21.3,75,Rain
2023-05-02,Ghorahi,3.1,19.9,74,Drizzle
2023-05-03,Ghorahi,0.8,21.6,66,Drizzle
2023-05-04,Ghorahi,0.4,21.1,70,Drizzle
2023-05-05,Ghorahi,0.0,22.9,55,Cloudy
2023-05-06,Ghorahi,0.0,24.8,47,Clear
2023-05-07,Ghorahi,0.0,26.2,38,Cloudy
2023-05-08,Ghorahi,0.0,27.0,27,Cloudy
2023-05-09,Ghorahi,0.0,28.4,23,Clear
2023-05-10,Ghorahi,0.0,27.1,22,Clear
2023-05-11,Ghorahi,0.0,26.0,27,Cloudy
2023-05-12,Ghorahi,0.0,26.9,28,Clear
2023-05-13,Ghorahi,0.0,27.8,33,Cloudy
2023-05-14,Ghorahi,0.0,28.1,35,Cloudy
2023-05-15,Ghorahi,0.0,28.6,36,Cloudy
2023-05-16,Ghorahi,0.0,28.9,36,Cloudy
2023-05-17,Ghorahi,0.6,28.1,46,Drizzle
2023-05-18,Ghorahi,0.0,28.2,42,Clear
2023-05-19,Ghorahi,0.0,27.7,42,Clear
2023-05-20,Ghorahi,0.0,28.1,36,Cloudy
2023-05-21,Ghorahi,0.0,29.1,36,Cloudy
2023-05-22,Ghorahi,0.0,28.0,45,Cloudy
2023-05-23,Ghorahi,1.7,28.3,57,Drizzle
2023-05-24,Ghorahi,0.5,26.3,62,Drizzle
2023-05-25,Ghorahi,13.5,23.3,76,Rain
2023-05-26,Ghorahi,5.9,22.4,75,Rain
2023-05-27,Ghorahi,1.9,23.8,66,Rain
2023-05-28,Ghorahi,0.0,24.6,62,Cloudy
2023-05-29,Ghorahi,0.0,25.0,57,Cloudy
2023-05-30,Ghorahi,0.0,27.2,48,Cloudy
2023-05-31,Ghorahi,0.0,28.2,39,Cloudy
2023-06-01,Ghorahi,0.0,28.6,34,Clear
2023-06-02,Ghorahi,0.0,28.8,33,Cloudy
2023-06-03,Ghorahi,0.0,28.6,30,Cloudy
2023-06-04,Ghorahi,0.0,29.2,31,Cloudy
2023-06-05,Ghorahi,0.0,28.4,40,Cloudy
2023-06-06,Ghorahi,0.0,28.5,42,Cloudy
2023-06-07,Ghorahi,0.0,29.5,33,Cloudy
2023-06-08,Ghorahi,0.0,30.4,28,Clear
2023-06-09,Ghorahi,0.0,30.4,31,Clear
2023-06-10,Ghorahi,0.0,30.0,41,Cloudy
2023-06-11,Ghorahi,1.5,31.0,47,Drizzle
2023-06-12,Ghorahi,0.4,30.1,47,Drizzle
2023-06-13,Ghorahi,0.2,31.1,49,Drizzle
2023-06-14,Ghorahi,0.0,31.7,46,Clear
2023-06-15,Ghorahi,0.0,30.9,44,Clear
2023-06-16,Ghorahi,0.0,30.8,44,Cloudy
2023-06-17,Ghorahi,0.0,31.7,41,Cloudy
2023-06-18,Ghorahi,0.0,32.5,45,Cloudy
2023-06-19,Ghorahi,0.1,30.5,52,Drizzle
2023-06-20,Ghorahi,1.2,28.9,67,Drizzle
2023-06-21,Ghorahi,8.0,28.8,70,Rain
2023-06-22,Ghorahi,1.0,28.1,71,Drizzle
2023-06-23,Ghorahi,4.3,26.8,78,Rain
2023-06-24,Ghorahi,9.4,26.8,84,Rain
2023-06-25,Ghorahi,29.1,27.0,79,Rain
2023-06-26,Ghorahi,2.8,27.7,72,Rain
2023-06-27,Ghorahi,4.7,26.6,76,Rain
2023-06-28,Ghorahi,1.4,27.3,78,Drizzle
2023-06-29,Ghorahi,5.9,27.0,81,Rain
2023-06-30,Ghorahi,66.3,24.7,93,Rain
2023-07-01,Ghorahi,62.6,25.5,92,Rain
2023-07-02,Ghorahi,5.5,25.0,89,Rain
2023-07-03,Ghorahi,9.3,25.4,90,Rain
2023-07-04,Ghorahi,4.0,25.5,85,Rain
2023-07-05,Ghorahi,7.3,26.2,83,Rain
2023-07-06,Ghorahi,4.7,25.9,81,Rain
2023-07-07,Ghorahi,13.5,26.6,85,Rain
2023-07-08,Ghorahi,2.8,26.9,80,Drizzle
2023-07-09,Ghorahi,1.6,26.9,81,Drizzle
2023-07-10,Ghorahi,2.3,26.2,84,Drizzle
2023-07-11,Ghorahi,3.9,26.4,84,Rain
2023-07-12,Ghorahi,11.1,25.9,88,Rain
2023-07-13,Ghorahi,8.5,25.6,89,Rain
2023-07-14,Ghorahi,11.0,25.9,88,Rain
2023-07-15,Ghorahi,6.7,25.6,90,Drizzle
2023-07-16,Ghorahi,0.9,26.0,83,Drizzle
2023-07-17,Ghorahi,4.0,26.1,82,Rain
2023-07-18,Ghorahi,7.4,26.6,84,Rain
2023-07-19,Ghorahi,6.2,27.6,78,Rain
2023-07-20,Ghorahi,0.5,27.9,77,Drizzle
2023-07-21,Ghorahi,6.5,26.9,83,Rain
2023-07-22,Ghorahi,5.5,27.5,80,Rain
2023-07-23,Ghorahi,1.6,27.0,78,Drizzle
2023-07-24,Ghorahi,1.6,26.5,80,Drizzle
2023-07-25,Ghorahi,28.0,25.2,88,Rain
2023-07-26,Ghorahi,0.0,25.9,80,Cloudy
2023-07-27,Ghorahi,0.6,26.1,81,Drizzle
2023-07-28,Ghorahi,5.5,25.8,84,Rain
2023-07-29,Ghorahi,3.5,25.4,87,Drizzle
2023-07-30,Ghorahi,3.6,26.3,85,Rain
2023-07-31,Ghorahi,3.3,26.4,86,Rain
2023-08-01,Ghorahi,0.8,26.8,83,Drizzle
2023-08-02,Ghorahi,15.0,27.3,82,Rain
2023-08-03,Ghorahi,10.0,26.1,85,Rain
2023-08-04,Ghorahi,14.6,27.0,87,Rain
2023-08-05,Ghorahi,8.0,25.2,89,Rain
2023-08-06,Ghorahi,21.5,25.7,90,Rain
2023-08-07,Ghorahi,8.5,24.9,93,Rain
2023-08-08,Ghorahi,14.6,24.4,95,Rain
2023-08-09,Ghorahi,4.0,25.6,90,Rain
2023-08-10,Ghorahi,4.5,25.4,91,Drizzle
2023-08-11,Ghorahi,4.3,26.0,90,Rain
2023-08-12,Ghorahi,13.4,24.7,92,Rain
2023-08-13,Ghorahi,18.8,25.0,93,Rain
2023-08-14,Ghorahi,0.6,25.1,86,Drizzle
2023-08-15,Ghorahi,0.0,26.0,80,Cloudy
2023-08-16,Ghorahi,0.1,26.5,79,Drizzle
2023-08-17,Ghorahi,3.7,26.0,86,Rain
2023-08-18,Ghorahi,1.0,27.1,82,Drizzle
2023-08-19,Ghorahi,3.2,26.9,82,Drizzle
2023-08-20,Ghorahi,0.8,26.5,81,Drizzle
2023-08-21,Ghorahi,2.0,26.4,86,Drizzle
2023-08-22,Ghorahi,1.4,25.6,86,Drizzle
2023-08-23,Ghorahi,1.8,25.9,87,Drizzle
2023-08-24,Ghorahi,7.2,24.9,91,Rain
2023-08-25,Ghorahi,7.9,24.2,93,Rain
2023-08-26,Ghorahi,2.3,25.0,88,Drizzle
2023-08-27,Ghorahi,0.7,25.4,85,Drizzle
2023-08-28,Ghorahi,2.0,24.9,86,Drizzle
2023-08-29,Ghorahi,2.2,24.6,86,Drizzle
2023-08-30,Ghorahi,0.1,25.9,81,Drizzle
2023-08-31,Ghorahi,0.7,26.4,81,Drizzle
2023-09-01,Ghorahi,2.4,26.6,84,Rain
2023-09-02,Ghorahi,2.9,26.8,84,Drizzle
2023-09-03,Ghorahi,3.5,26.3,84,Rain
2023-09-04,Ghorahi,0.9,27.0,79,Drizzle
2023-09-05,Ghorahi,0.6,25.2,81,Drizzle
2023-09-06,Ghorahi,0.2,26.5,75,Drizzle
2023-09-07,Ghorahi,0.0,26.9,75,Cloudy
2023-09-08,Ghorahi,4.8,25.3,85,Rain
2023-09-09,Ghorahi,5.6,25.3,88,Rain
2023-09-10,Ghorahi,8.0,25.3,87,Rain
2023-09-11,Ghorahi,2.0,25.6,86,Drizzle
2023-09-12,Ghorahi,0.2,25.8,83,Drizzle
2023-09-13,Ghorahi,0.1,26.0,82,Drizzle
2023-09-14,Ghorahi,0.3,26.5,81,Drizzle
2023-09-15,Ghorahi,4.7,26.6,81,Rain
2023-09-16,Ghorahi,1.3,26.6,82,Drizzle
2023-09-17,Ghorahi,4.1,25.8,83,Rain
2023-09-18,Ghorahi,0.7,25.9,80,Drizzle
2023-09-19,Ghorahi,0.9,25.3,82,Drizzle
2023-09-20,Ghorahi,2.4,24.6,84,Rain
2023-09-21,Ghorahi,3.6,24.2,83,Rain
2023-09-22,Ghorahi,16.5,24.9,84,Rain
2023-09-23,Ghorahi,5.6,24.0,88,Drizzle
2023-09-24,Ghorahi,10.7,24.4,85,Rain
2023-09-25,Ghorahi,6.1,23.2,86,Rain
2023-09-26,Ghorahi,2.1,24.3,82,Drizzle
2023-09-27,Ghorahi,0.1,24.6,82,Drizzle
2023-09-28,Ghorahi,0.3,24.9,82,Drizzle
2023-09-29,Ghorahi,0.0,25.9,80,Cloudy
2023-09-30,Ghorahi,9.4,25.8,76,Rain
2023-10-01,Ghorahi,0.0,25.9,75,Cloudy
2023-10-02,Ghorahi,6.1,24.6,87,Rain
2023-10-03,Ghorahi,3.9,24.6,85,Rain
2023-10-04,Ghorahi,8.7,24.8,84,Rain
2023-10-05,Ghorahi,0.2,24.6,84,Drizzle
2023-10-06,Ghorahi,1.0,23.8,84,Drizzle
2023-10-07,Ghorahi,0.0,24.5,79,Cloudy
2023-10-08,Ghorahi,0.3,23.9,79,Drizzle
2023-10-09,Ghorahi,0.0,24.4,80,Cloudy
2023-10-10,Ghorahi,0.0,24.1,74,Cloudy
2023-10-11,Ghorahi,0.0,24.1,66,Clear
2023-10-12,Ghorahi,0.0,22.9,59,Clear
2023-10-13,Ghorahi,0.0,22.1,71,Clear
2023-10-14,Ghorahi,0.0,22.4,77,Cloudy
2023-10-15,Ghorahi,0.0,22.7,77,Cloudy
2023-10-16,Ghorahi,11.3,21.8,80,Rain
2023-10-17,Ghorahi,0.0,21.3,66,Cloudy
2023-10-18,Ghorahi,0.0,21.1,66,Cloudy
2023-10-19,Ghorahi,0.0,20.1,66,Clear
2023-10-20,Ghorahi,0.0,19.8,61,Clear
2023-10-21,Ghorahi,0.0,19.6,68,Cloudy
2023-10-22,Ghorahi,0.0,20.7,70,Cloudy
2023-10-23,Ghorahi,0.0,20.2,67,Cloudy
2023-10-24,Ghorahi,0.0,20.6,69,Cloudy
2023-10-25,Ghorahi,0.0,20.2,68,Cloudy
2023-10-26,Ghorahi,0.0,21.1,63,Cloudy
2023-10-27,Ghorahi,0.0,21.2,59,Clear
2023-10-28,Ghorahi,0.0,20.8,65,Cloudy
2023-10-29,Ghorahi,0.0,20.3,67,Cloudy
2023-10-30,Ghorahi,0.0,20.6,72,Cloudy
2023-10-31,Ghorahi,0.0,20.7,72,Cloudy
2023-11-01,Ghorahi,0.0,21.2,65,Cloudy
2023-11-02,Ghorahi,0.0,21.1,70,Clear
2023-11-03,Ghorahi,0.0,20.4,72,Cloudy
2023-11-04,Ghorahi,0.0,20.3,66,Cloudy
2023-11-05,Ghorahi,0.0,19.5,68,Cloudy
2023-11-06,Ghorahi,0.0,19.1,68,Clear
2023-11-07,Ghorahi,0.0,19.1,72,Clear
2023-11-08,Ghorahi,0.0,18.3,71,Clear
2023-11-09,Ghorahi,0.0,18.9,74,Cloudy
2023-11-10,Ghorahi,0.0,19.1,75,Cloudy
2023-11-11,Ghorahi,1.7,18.1,74,Rain
2023-11-12,Ghorahi,0.0,18.0,68,Clear
2023-11-13,Ghorahi,0.0,18.1,69,Cloudy
2023-11-14,Ghorahi,0.0,18.4,70,Cloudy
2023-11-15,Ghorahi,0.0,18.6,67,Cloudy
2023-11-16,Ghorahi,0.0,18.2,71,Clear
2023-11-17,Ghorahi,0.0,18.8,70,Clear
2023-11-18,Ghorahi,0.0,18.9,69,Clear
2023-11-19,Ghorahi,0.0,18.2,72,Cloudy
2023-11-20,Ghorahi,0.0,17.5,74,Cloudy
2023-11-21,Ghorahi,0.0,18.4,76,Cloudy
2023-11-22,Ghorahi,0.0,17.1,80,Cloudy
2023-11-23,Ghorahi,0.0,16.8,77,Cloudy
2023-11-24,Ghorahi,0.0,18.0,79,Cloudy
2023-11-25,Ghorahi,0.0,18.5,74,Cloudy
2023-11-26,Ghorahi,0.0,18.6,71,Cloudy
2023-11-27,Ghorahi,0.4,18.0,70,Drizzle
2023-11-28,Ghorahi,0.0,17.6,66,Cloudy
2023-11-29,Ghorahi,0.0,17.6,69,Clear
2023-11-30,Ghorahi,0.0,17.8,72,Cloudy
2023-12-01,Ghorahi,0.0,18.1,66,Cloudy
2023-12-02,Ghorahi,0.0,17.9,62,Clear
2023-12-03,Ghorahi,0.0,18.7,51,Cloudy
2023-12-04,Ghorahi,6.6,16.6,72,Drizzle
2023-12-05,Ghorahi,0.0,16.6,75,Cloudy
2023-12-06,Ghorahi,0.0,16.7,64,Cloudy
2023-12-07,Ghorahi,0.0,16.2,74,Cloudy
2023-12-08,Ghorahi,0.0,16.0,73,Cloudy
2023-12-09,Ghorahi,0.0,15.3,69,Clear
2023-12-10,Ghorahi,0.0,13.6,78,Cloudy
2023-12-11,Ghorahi,0.0,13.3,80,Cloudy
2023-12-12,Ghorahi,0.0,14.9,75,Cloudy
